county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP,county_id,original_precinct_name
Mobile County,MOFFETT RD ASSEMBLY GOD #1,1245.0,377.0,1239.0,375.0,1241.0,,,377.0,1284.0,,,970.0,0.0,261.0,1243.0,377.0,Mobile County,MOFFETT RD ASSEMBLY GOD #1
Mobile County,MOFFETT RD ASSEMBLY GOD #2,667.0,264.0,673.0,250.0,665.0,,,254.0,702.0,,,514.0,0.0,172.0,673.0,258.0,Mobile County,MOFFETT RD ASSEMBLY GOD #2
Mobile County,MT_ ARARAT BAPTIST CH #1,411.0,143.0,412.0,144.0,0.0,,,164.0,402.0,,149.0,354.0,0.0,108.0,411.0,146.0,Mobile County,MT_ ARARAT BAPTIST CH #1
Mobile County,MT_ ARARAT BAPTIST CH #2,200.0,55.0,197.0,58.0,0.0,,,69.0,196.0,,59.0,178.0,0.0,44.0,199.0,56.0,Mobile County,MT_ ARARAT BAPTIST CH #2
Mobile County,MT_ VERNON CIVIC CTR #1,253.0,202.0,256.0,194.0,228.0,,,100.0,,,210.0,208.0,0.0,133.0,254.0,199.0,Mobile County,MT_ VERNON CIVIC CTR #1
Mobile County,MT_ VERNON CIVIC CTR #2,155.0,83.0,158.0,79.0,147.0,,,58.0,,,88.0,131.0,0.0,56.0,154.0,82.0,Mobile County,MT_ VERNON CIVIC CTR #2
Mobile County,MT_ VERNON COMM CTR #1,127.0,9.0,127.0,9.0,130.0,,,0.0,,,14.0,115.0,0.0,4.0,127.0,9.0,Mobile County,MT_ VERNON COMM CTR #1
Mobile County,MT_ VERNON COMM CTR #2,181.0,19.0,183.0,17.0,184.0,,,0.0,,,20.0,169.0,0.0,10.0,183.0,17.0,Mobile County,MT_ VERNON COMM CTR #2
Mobile County,NEW SHILOH MISSIONARY #1,648.0,430.0,573.0,486.0,507.0,,,550.0,646.0,,,313.0,0.0,243.0,562.0,513.0,Mobile County,NEW SHILOH MISSIONARY #1
Mobile County,NEW SHILOH MISSIONARY #2,421.0,344.0,354.0,391.0,324.0,,,423.0,413.0,,,194.0,0.0,179.0,348.0,413.0,Mobile County,NEW SHILOH MISSIONARY #2
Mobile County,OUR SAVIOR CATHOLIC CH #1,548.0,855.0,509.0,884.0,,,,943.0,502.0,,885.0,319.0,0.0,593.0,496.0,912.0,Mobile County,OUR SAVIOR CATHOLIC CH #1
Mobile County,OUR SAVIOR CATHOLIC CH #2,472.0,649.0,431.0,671.0,,,,735.0,438.0,,662.0,294.0,0.0,457.0,436.0,678.0,Mobile County,OUR SAVIOR CATHOLIC CH #2
Mobile County,OUR SAVIOR CATHOLIC CH #3,119.0,172.0,101.0,190.0,,,,198.0,99.0,,189.0,52.0,0.0,125.0,99.0,192.0,Mobile County,OUR SAVIOR CATHOLIC CH #3
Mobile County,PALMER PILLANS MIDDLE SCH #1,141.0,124.0,139.0,127.0,138.0,,,125.0,159.0,,0.0,112.0,0.0,77.0,139.0,126.0,Mobile County,PALMER PILLANS MIDDLE SCH #1
Mobile County,PALMER PILLANS MIDDLE SCH #2,298.0,251.0,296.0,249.0,292.0,,,253.0,318.0,,0.0,236.0,0.0,174.0,293.0,256.0,Mobile County,PALMER PILLANS MIDDLE SCH #2
Mobile County,PRICHARD COMM CTR #1,327.0,10.0,329.0,5.0,333.0,,,0.0,332.0,,,299.0,0.0,4.0,329.0,5.0,Mobile County,PRICHARD COMM CTR #1
Mobile County,PRICHARD COMM CTR #2,336.0,11.0,343.0,2.0,340.0,,,0.0,345.0,,,307.0,0.0,1.0,343.0,3.0,Mobile County,PRICHARD COMM CTR #2
Mobile County,PROVISIONAL,744.0,554.0,742.0,556.0,452.0,,0.0,524.0,564.0,,503.0,615.0,0.0,447.0,743.0,557.0,Mobile County,PROVISIONAL
Mobile County,REGENCY CHURCH OF CHRIST #1,527.0,378.0,504.0,396.0,0.0,,,452.0,496.0,,399.0,350.0,0.0,251.0,503.0,406.0,Mobile County,REGENCY CHURCH OF CHRIST #1
Mobile County,REGENCY CHURCH OF CHRIST #2,442.0,316.0,431.0,323.0,0.0,,,381.0,412.0,,332.0,292.0,0.0,223.0,410.0,339.0,Mobile County,REGENCY CHURCH OF CHRIST #2
Mobile County,REVELATION MISSIONARY BAPT #1,602.0,31.0,620.0,13.0,627.0,,,0.0,623.0,,0.0,528.0,0.0,11.0,621.0,14.0,Mobile County,REVELATION MISSIONARY BAPT #1
Mobile County,REVELATION MISSIONARY BAPT #2,713.0,39.0,719.0,30.0,725.0,,,0.0,728.0,,0.0,636.0,0.0,19.0,725.0,25.0,Mobile County,REVELATION MISSIONARY BAPT #2
Mobile County,RIVERSIDE BAPTIST CH #1,499.0,306.0,499.0,298.0,478.0,,,319.0,536.0,,,392.0,0.0,205.0,491.0,315.0,Mobile County,RIVERSIDE BAPTIST CH #1
Mobile County,RIVERSIDE BAPTIST CH #2,535.0,371.0,540.0,358.0,510.0,,,388.0,577.0,,,404.0,0.0,241.0,524.0,377.0,Mobile County,RIVERSIDE BAPTIST CH #2
Mobile County,RIVERSIDE BAPTIST CH #3,439.0,225.0,430.0,233.0,426.0,,,236.0,454.0,,,337.0,0.0,170.0,427.0,239.0,Mobile County,RIVERSIDE BAPTIST CH #3
Mobile County,ROBERT L_ HOPE COMM CTR #1,357.0,11.0,355.0,8.0,359.0,,,3.0,358.0,,,329.0,0.0,3.0,355.0,11.0,Mobile County,ROBERT L_ HOPE COMM CTR #1
Mobile County,ROBERT L_ HOPE COMM CTR #2,422.0,13.0,426.0,6.0,429.0,,,3.0,426.0,,,394.0,0.0,3.0,428.0,6.0,Mobile County,ROBERT L_ HOPE COMM CTR #2
Mobile County,ROCK OF FAITH BAPTIST CH #1,649.0,21.0,654.0,16.0,654.0,,,9.0,660.0,,0.0,572.0,0.0,9.0,657.0,13.0,Mobile County,ROCK OF FAITH BAPTIST CH #1
Mobile County,ROCK OF FAITH BAPTIST CH #2,733.0,20.0,736.0,12.0,739.0,,,5.0,739.0,,0.0,678.0,0.0,6.0,733.0,16.0,Mobile County,ROCK OF FAITH BAPTIST CH #2
